output_filename is output-23:08:17. Check that after the program finished.
try to open the char dev - node file..
11964 0 1 6
23521 0 1 11
35277 0 1 16
45165 0 1 21
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
49850 0 1 23
51572 0 1 24
51868 0 1 24
51868 0 1 24
51868 0 1 24
60269 0 1 28
70641 0 1 33
82172 0 2 37
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
89400 0 3 39
90764 0 3 40
91344 0 3 40
91344 0 3 40
91344 0 3 40
91344 0 3 40
91344 0 3 40
91344 0 3 40
97680 0 4 42
108619 0 4 47
118712 0 5 51
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
122223 0 5 52
123331 0 5 53
124165 0 5 53
124165 0 5 53
124165 0 5 53
124165 0 5 53
124165 0 5 53
124165 0 5 53
124165 0 5 53
124165 0 5 53
124165 0 5 53
132222 0 5 57
143932 0 6 61
149654 0 6 63
149654 0 6 63
149654 0 6 63
149654 0 6 63
149654 0 6 63
149654 0 6 63
149654 0 6 63
149654 0 6 63
149654 0 6 63
149654 0 6 63
149654 0 6 63
149654 0 6 63
149654 0 6 63
149654 0 6 63
149654 0 6 63
149654 0 6 63
149654 0 6 63
149654 0 6 63
149654 0 6 63
149654 0 6 63
149654 0 6 63
149654 0 6 63
149654 0 6 63
149654 0 6 63
149654 0 6 63
149654 0 6 63
149654 0 6 63
149654 0 6 63
149654 0 6 63
149654 0 6 63
149654 0 6 63
149654 0 6 63
149654 0 6 63
149654 0 6 63
149654 0 6 63
149654 0 6 63
149654 0 6 63
149654 0 6 63
149654 0 6 63
151605 0 6 64
151605 0 6 64
151605 0 6 64
151605 0 6 64
151605 0 6 64
151605 0 6 64
151605 0 6 64
151605 0 6 64
151605 0 6 64
151605 0 6 64
151605 0 6 64
159467 0 6 68
169646 0 8 71
172899 0 8 72
172899 0 8 72
172899 0 8 72
172899 0 8 72
172899 0 8 72
172899 0 8 72
172899 0 8 72
172899 0 8 72
172899 0 8 72
172899 0 8 72
172899 0 8 72
172899 0 8 72
172899 0 8 72
172899 0 8 72
172899 0 8 72
172899 0 8 72
172899 0 8 72
172899 0 8 72
172899 0 8 72
172899 0 8 72
172899 0 8 72
172899 0 8 72
172899 0 8 72
172899 0 8 72
172899 0 8 72
172899 0 8 72
172899 0 8 72
172899 0 8 72
172899 0 8 72
172899 0 8 72
172899 0 8 72
172899 0 8 72
172899 0 8 72
172899 0 8 72
172899 0 8 72
172899 0 8 72
172899 0 8 72
174832 0 8 73
174832 0 8 73
174832 0 8 73
174832 0 8 73
174832 0 8 73
174832 0 8 73
174832 0 8 73
174832 0 8 73
174832 0 8 73
174832 0 8 73
174832 0 8 73
174832 0 8 73
174832 0 8 73
182006 0 8 77
192063 0 8 82
192406 0 8 82
192406 0 8 82
192406 0 8 82
192406 0 8 82
192406 0 8 82
192406 0 8 82
192406 0 8 82
192406 0 8 82
192406 0 8 82
192406 0 8 82
192406 0 8 82
192406 0 8 82
192406 0 8 82
192406 0 8 82
192406 0 8 82
192406 0 8 82
192406 0 8 82
192406 0 8 82
192406 0 8 82
192406 0 8 82
192406 0 8 82
192406 0 8 82
192406 0 8 82
192406 0 8 82
192406 0 8 82
192406 0 8 82
192406 0 8 82
192406 0 8 82
192406 0 8 82
192406 0 8 82
192406 0 8 82
192406 0 8 82
192406 0 8 82
192406 0 8 82
192406 0 8 82
194270 0 8 83
194270 0 8 83
194270 0 8 83
194270 0 8 83
194270 0 8 83
194270 0 8 83
194270 0 8 83
194270 0 8 83
194270 0 8 83
194270 0 8 83
194270 0 8 83
194270 0 8 83
194270 0 8 83
194270 0 8 83
199258 0 8 86
208531 0 8 91
208662 0 8 91
208662 0 8 91
208662 0 8 91
208662 0 8 91
208662 0 8 91
208662 0 8 91
208662 0 8 91
208662 0 8 91
208662 0 8 91
208662 0 8 91
208662 0 8 91
208662 0 8 91
208662 0 8 91
208662 0 8 91
208662 0 8 91
208662 0 8 91
208662 0 8 91
208662 0 8 91
208662 0 8 91
208662 0 8 91
208662 0 8 91
208662 0 8 91
208662 0 8 91
208662 0 8 91
208662 0 8 91
208662 0 8 91
208662 0 8 91
208662 0 8 91
208662 0 8 91
208662 0 8 91
208662 0 8 91
208662 0 8 91
208662 0 8 91
209292 0 8 92
210511 0 8 92
210511 0 8 92
210511 0 8 92
210511 0 8 92
210511 0 8 92
210511 0 8 92
210511 0 8 92
210511 0 8 92
210511 0 8 92
210511 0 8 92
210511 0 8 92
210511 0 8 92
210511 0 8 92
210511 0 8 92
210511 0 8 92
210511 0 8 92
219493 0 10 95
222444 0 10 96
222444 0 10 96
222444 0 10 96
222444 0 10 96
222444 0 10 96
222444 0 10 96
222444 0 10 96
222444 0 10 96
222444 0 10 96
222444 0 10 96
222444 0 10 96
222444 0 10 96
222444 0 10 96
222444 0 10 96
222444 0 10 96
222444 0 10 96
222444 0 10 96
222444 0 10 96
222444 0 10 96
222444 0 10 96
222444 0 10 96
222444 0 10 96
222444 0 10 96
222444 0 10 96
222444 0 10 96
222444 0 10 96
222444 0 10 96
222444 0 10 96
222444 0 10 96
222444 0 10 96
222444 0 10 96
222444 0 10 96
222444 0 10 96
224305 0 11 96
224305 0 11 96
224305 0 11 96
224305 0 11 96
224305 0 11 96
224305 0 11 96
224305 0 11 96
224305 0 11 96
224305 0 11 96
224305 0 11 96
224305 0 11 96
224305 0 11 96
224305 0 11 96
224305 0 11 96
224305 0 11 96
224305 0 11 96
224305 0 11 96
229389 0 13 98
234249 0 13 101
234249 0 13 101
234249 0 13 101
234249 0 13 101
234249 0 13 101
234249 0 13 101
234249 0 13 101
234249 0 13 101
234249 0 13 101
234249 0 13 101
234249 0 13 101
234249 0 13 101
234249 0 13 101
234249 0 13 101
234249 0 13 101
234249 0 13 101
234249 0 13 101
234249 0 13 101
234249 0 13 101
234249 0 13 101
234249 0 13 101
234249 0 13 101
234249 0 13 101
234249 0 13 101
234249 0 13 101
234249 0 13 101
234249 0 13 101
234249 0 13 101
234249 0 13 101
234249 0 13 101
234249 0 13 101
234249 0 13 101
236116 0 13 102
236116 0 13 102
236116 0 13 102
236116 0 13 102
236116 0 13 102
236116 0 13 102
236116 0 13 102
236116 0 13 102
236116 0 13 102
236116 0 13 102
236116 0 13 102
236116 0 13 102
236116 0 13 102
236116 0 13 102
236116 0 13 102
236116 0 13 102
236116 0 13 102
236116 0 13 102
244228 0 14 105
244228 0 14 105
244228 0 14 105
244228 0 14 105
244228 0 14 105
244228 0 14 105
244228 0 14 105
244228 0 14 105
244228 0 14 105
244228 0 14 105
244228 0 14 105
244228 0 14 105
244228 0 14 105
244228 0 14 105
244228 0 14 105
244228 0 14 105
244228 0 14 105
244228 0 14 105
244228 0 14 105
244228 0 14 105
244228 0 14 105
244228 0 14 105
244228 0 14 105
244228 0 14 105
244228 0 14 105
244228 0 14 105
244228 0 14 105
244228 0 14 105
244228 0 14 105
244228 0 14 105
244228 0 14 105
245589 0 14 106
246021 0 14 106
246021 0 14 106
246021 0 14 106
246021 0 14 106
246021 0 14 106
246021 0 14 106
246021 0 14 106
246021 0 14 106
246021 0 14 106
246021 0 14 106
246021 0 14 106
246021 0 14 106
246021 0 14 106
246021 0 14 106
246021 0 14 106
246021 0 14 106
246021 0 14 106
246021 0 14 106
250980 0 15 109
252707 0 15 110
252707 0 15 110
252707 0 15 110
252707 0 15 110
252707 0 15 110
252707 0 15 110
252707 0 15 110
252707 0 15 110
252707 0 15 110
252707 0 15 110
252707 0 15 110
252707 0 15 110
252707 0 15 110
252707 0 15 110
252707 0 15 110
252707 0 15 110
252707 0 15 110
252707 0 15 110
252707 0 15 110
252707 0 15 110
252707 0 15 110
252707 0 15 110
252707 0 15 110
252707 0 15 110
252707 0 15 110
252707 0 15 110
252707 0 15 110
252707 0 15 110
252707 0 15 110
252707 0 15 110
254548 0 15 111
254548 0 15 111
254548 0 15 111
254548 0 15 111
254548 0 15 111
254548 0 15 111
254548 0 15 111
254548 0 15 111
254548 0 15 111
254548 0 15 111
254548 0 15 111
254548 0 15 111
254548 0 15 111
254548 0 15 111
254548 0 15 111
254548 0 15 111
254548 0 15 111
254548 0 15 111
254548 0 15 111
254548 0 15 111
260028 0 16 114
260072 0 16 114
260072 0 16 114
260072 0 16 114
260072 0 16 114
260072 0 16 114
260072 0 16 114
260072 0 16 114
260072 0 16 114
260072 0 16 114
260072 0 16 114
260072 0 16 114
260072 0 16 114
260072 0 16 114
260072 0 16 114
260072 0 16 114
260072 0 16 114
260072 0 16 114
260072 0 16 114
260072 0 16 114
260072 0 16 114
260072 0 16 114
260072 0 16 114
260072 0 16 114
260072 0 16 114
260072 0 16 114
260072 0 16 114
260072 0 16 114
260072 0 16 114
260072 0 16 114
261844 0 16 115
261844 0 16 115
261844 0 16 115
261844 0 16 115
261844 0 16 115
261844 0 16 115
261844 0 16 115
261844 0 16 115
261844 0 16 115
261844 0 16 115
261844 0 16 115
261844 0 16 115
261844 0 16 115
261844 0 16 115
261844 0 16 115
261844 0 16 115
261844 0 16 115
261844 0 16 115
261844 0 16 115
261844 0 16 115
265608 0 16 118
266477 0 16 118
266477 0 16 118
266477 0 16 118
266477 0 16 118
266477 0 16 118
266477 0 16 118
266477 0 16 118
266477 0 16 118
266477 0 16 118
266477 0 16 118
266477 0 16 118
266477 0 16 118
266477 0 16 118
266477 0 16 118
266477 0 16 118
266477 0 16 118
266477 0 16 118
266477 0 16 118
266477 0 16 118
266477 0 16 118
266477 0 16 118
266477 0 16 118
266477 0 16 118
266477 0 16 118
266477 0 16 118
266477 0 16 118
266477 0 16 118
266477 0 16 118
266477 0 16 118
268219 0 16 119
268219 0 16 119
268219 0 16 119
268219 0 16 119
268219 0 16 119
268219 0 16 119
268219 0 16 119
268219 0 16 119
268219 0 16 119
268219 0 16 119
268219 0 16 119
268219 0 16 119
268219 0 16 119
268219 0 16 119
268219 0 16 119
268219 0 16 119
268219 0 16 119
268219 0 16 119
268219 0 16 119
268219 0 16 119
272042 0 17 120
272042 0 17 120
272042 0 17 120
272042 0 17 120
272042 0 17 120
272042 0 17 120
272042 0 17 120
272042 0 17 120
272042 0 17 120
272042 0 17 120
272042 0 17 120
272042 0 17 120
272042 0 17 120
272042 0 17 120
272042 0 17 120
272042 0 17 120
272042 0 17 120
272042 0 17 120
272042 0 17 120
272042 0 17 120
272042 0 17 120
272042 0 17 120
272042 0 17 120
272042 0 17 120
272042 0 17 120
272042 0 17 120
272042 0 17 120
272042 0 17 120
272042 0 17 120
273796 0 18 120
273796 0 18 120
273796 0 18 120
273796 0 18 120
273796 0 18 120
273796 0 18 120
273796 0 18 120
273796 0 18 120
273796 0 18 120
273796 0 18 120
273796 0 18 120
273796 0 18 120
273796 0 18 120
273796 0 18 120
273796 0 18 120
273796 0 18 120
273796 0 18 120
273796 0 18 120
273796 0 18 120
273796 0 18 120
273796 0 18 120
276854 0 19 122
276854 0 19 122
276854 0 19 122
276854 0 19 122
276854 0 19 122
276854 0 19 122
276854 0 19 122
276854 0 19 122
276854 0 19 122
276854 0 19 122
276854 0 19 122
276854 0 19 122
276854 0 19 122
276854 0 19 122
276854 0 19 122
276854 0 19 122
276854 0 19 122
276854 0 19 122
276854 0 19 122
276854 0 19 122
276854 0 19 122
276854 0 19 122
276854 0 19 122
276854 0 19 122
276854 0 19 122
276854 0 19 122
276854 0 19 122
276854 0 19 122
276854 0 19 122
278614 0 19 123
278614 0 19 123
278614 0 19 123
278614 0 19 123
278614 0 19 123
278614 0 19 123
278614 0 19 123
278614 0 19 123
278614 0 19 123
278614 0 19 123
278614 0 19 123
278614 0 19 123
278614 0 19 123
278614 0 19 123
278614 0 19 123
278614 0 19 123
278614 0 19 123
278614 0 19 123
278614 0 19 123
278614 0 19 123
278614 0 19 123
278614 0 19 123
281202 0 20 125
281202 0 20 125
281202 0 20 125
281202 0 20 125
281202 0 20 125
281202 0 20 125
281202 0 20 125
281202 0 20 125
281202 0 20 125
281202 0 20 125
281202 0 20 125
281202 0 20 125
281202 0 20 125
281202 0 20 125
281202 0 20 125
281202 0 20 125
281202 0 20 125
281202 0 20 125
281202 0 20 125
281202 0 20 125
281202 0 20 125
281202 0 20 125
281202 0 20 125
281202 0 20 125
281202 0 20 125
281202 0 20 125
281202 0 20 125
281202 0 20 125
282930 0 20 126
282930 0 20 126
282930 0 20 126
282930 0 20 126
282930 0 20 126
282930 0 20 126
282930 0 20 126
282930 0 20 126
282930 0 20 126
282930 0 20 126
282930 0 20 126
282930 0 20 126
282930 0 20 126
282930 0 20 126
282930 0 20 126
282930 0 20 126
282930 0 20 126
282930 0 20 126
282930 0 20 126
282930 0 20 126
