output_filename is output-23:42:30. Check that after the program finished.
try to open the char dev - node file..
21506 0 2 11
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
28289 0 2 13
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
50564 0 5 20
66556 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
68705 0 6 27
